url,Text,Author,Date,Images_url,Subheaders
https://www.theguardian.com/artanddesign/2022/jul/05/just-stop-oil-campaigners-glue-themselves-to-da-vinci-copy-in-royal-academy,"['Protesters from the coalition have staged disruptions at major British museums five times in the past week', 'Five supporters of the Just Stop Oil coalition have glued themselves to a 500-year-old depiction of The Last Supper in London’s Royal Academy, the fifth time in a week that it has disrupted a major British art institution.', 'The activists struck just before noon, supergluing their hands to the frame of the 3-metre-long painting – a reproduction of the Leonardo da Vinci original attributed to his pupil, Giampietrino.', 'The Royal Academy’s Last Supper is a nearly full-size copy of the famous fresco in the refectory of Santa Maria delle Grazie in Milan. It presents the famous scene from the Gospel of John in which Jesus announces that one of his 12 apostles will betray him.', 'In keeping with the gospel theme, one of the protesters said the government was a “Judas” to future generations, PA Media reported. The protester said the group had brought its campaign to this “magnificent, beautiful painting” because the future is “bleaker than ever”.', 'Jessica Agar, a 21-year-old student from Hereford at the protest, said: “I am an art student, but there is no place for me to follow my calling as an artist in a world where I have no future. In no uncertain terms, the establishment – of which the Royal Academy is a part – has condemned me and all young people to suffer. I am outraged, and you should be too.”', 'One campaigner spray-painted “No new oil”on a plinth beneath the painting. The Guardian understands art gallery actions were intended as a way to keep attention on the group’s cause before more protests in coming weeks and months. The campaign began in April with blockades of oil distribution terminals in the Midlands and south-east England.', 'Officers were called to the scene, and five people have been arrested on suspicion of criminal damage. They are still in custody.', 'On Monday, campaign supporters glued themselves to a John Constable painting, The Hay Wain, at the National Gallery in central London. Last week three other paintings, including one by Vincent van Gogh, were targeted at galleries in London, Manchester and Glasgow. The protesters arrested during these events are also still in custody.', 'On Sunday, seven people were arrested after activists invaded the race track during the opening lap of the British Grand Prix.']",['Damien Gayle'],,"[['https://i.guim.co.uk/img/media/c087a7f7683501e49f4d6a85f7f851decf5b03d2/115_187_3385_2031/master/3385.jpg?width=465&dpr=1&s=none', ""Protesters from the Just Stop Oil climate protest group glue their hands to the frame of a copy of Leonardo da Vinci's The Last Supper inside the Royal Academy on Tuesday.""], ['https://i.guim.co.uk/img/media/30ee49bbb56cd14094f9e136ac9e2dfbdd846a4c/0_179_3000_1800/master/3000.jpg?width=445&dpr=1&s=none', 'Just Stop Oil protesters glue their hands to a John Constable painting in the National Gallery']]",
https://www.theguardian.com/environment/2022/jul/01/just-stop-oil-activists-glue-themselves-to-turner-painting-in-manchester,"['Supporters of group say young people have ‘nothing to lose any more’ as they call for end to new oil and gas projects', 'Two young supporters of Just Stop Oil have glued themselves tothe frame of a JMW Turner painting at Manchester Art Gallery.', 'It is the third time this week that supporters of the group, which is calling for a government-imposed moratorium on new oil and gas extraction projects, have glued themselves to major works in UK galleries.', 'On Thursday they glued themselves to the frame of a Vincent van Gogh painting at the Courtauld Gallery in London. On Wednesday they did the same to a Horatio McCulloch artwork in Glasgow.', '“The youth of the world have literally nothing to lose any more, we are a generation sacrificed,” said Paul Bell, a 21-year-old physics graduate from Birmingham, one of the pair who glued themselves to the frame of Thomson’s Aeolian Harp, an 1809 landscape showing a view of the Thames from Richmond, London.', '“There are millions in fuel and food poverty, our wildlife and landscapes are devastated and we face famine and war. Our government is accelerating the chaos by allowing new fossil fuel infrastructure. We will not stand by and let this creeping evil continue.', '“No one gets a free pass. By refusing to use its power and influence to help end this madness, the art establishment is complicit in genocide. Directors of art institutions should be calling on the government to stop all new oil and gas projects immediately.”', 'Just Stop Oil’s latest actions follow a campaign of disruption against oil terminals in the Midlands and the south of England this spring. Hundreds of activists took part in trespasses, blockades and tunnel protests in an effort to paralyse the distribution of oil in south-east England and London.', 'That campaign was preceded by a number of pitch invasions at high-profile football matches, where activists glued or zip-tied themselves to goalposts in an effort to disrupt play.', 'A Just Stop Oil source hinted that the art gallery actions were intended as a way to keep attention on the group’s cause before more action in coming weeks and months.', 'On 27 July the group is planning a mass protest in London in collaboration with Jeremy Corbyn’s Peace and Justice project, under the banner: “We all want to just stop oil.”', '“It’s not a switch [in strategy]; it’s mobilising actions for young people, doing something high-profile, a bit like the sport actions that we did,” the source said. “We are just switching it up a little bit with small-scale high-impact actions. But then we are aiming to mobilise for mass actions later in the year.”']",['Damien Gayle'],,"[['https://i.guim.co.uk/img/media/17c5df04f8337cd75366ad92acf4165c35f78196/75_0_4650_2791/master/4650.jpg?width=465&dpr=1&s=none', 'Two supporters of Just Stop Oil glued to painting']]",
https://www.theguardian.com/environment/2022/jul/04/climate-protesters-glue-themselves-to-national-gallery-artwork,"['Campaigners from Just Stop Oil pressure group reimagine The Hay Wain by John Constable', 'Supporters of Just Stop Oil have once again glued themselves to a significant artwork in a major UK gallery, a day after invading the track at Silverstone and disrupting the British Grand Prix.', 'Just before 2.30pm, two young supporters of the campaign stepped over a rope barrier keeping the public at the National Gallery in London a safe distance from The Hay Wain, by John Constable.', 'They covered the 1821 oil painting with a dystopian reimagining of its bucolic scene, before supergluing themselves to its ornate gilt frame, prompting staff to evacuate the room of the assembled art lovers, tourists and schoolchildren.', 'Hannah Hunt, 23, from Brighton, who was sat beneath the painting wearing a T-shirt emblazoned with the slogan “Just stop oil”, said: “I’m here because our government plans to license 40 new UK oil and gas projects in the next few years.', '“You can forget our ‘green and pleasant land’ when further oil extraction will lead to widespread crop failures which means we will be fighting for food. Ultimately, new fossil fuels are a death project by our government. So yes there is glue on the frame of this painting but there is blood on the hands of our government.”', 'Eben Lazarus, 22, also from Brighton, said the reimagined version of the painting “illustrates the impact of our addiction to fossil fuels on our countryside”. In Just Stop Oil’s version, the river is replaced by a road, smoke pours from factories on the horizon and the famous Hay Wain cart is laden with an old washing machine.', 'A Metropolitan police spokesperson said: “At approximately 14.25 on Monday, 4 July, officers were called to a protest taking place inside the National Gallery, WC2 involving two people.”', 'Last week supporters of Just Stop Oil caused disruption in Glasgow, Manchester and London by gluing on to the frames of famous paintings including Van Gogh’s Peach Trees in Blossom, Thomson’s Aeolian Harp by JMW Turner and My Heart’s in the Highlands by Horatio McCulloch.', 'The National Gallery action came a day after five men and two woman were arrested after invading the track at Silverstone during the opening lap of the British Grand Prix.', 'The incident was not shown on F1’s global television feed, but footage emerged of five people entering the circuit at the high-speed Wellington Straight. They then sat down on the tarmac, according to the PA Media news agency.']",['Damien Gayle'],,"[['https://i.guim.co.uk/img/media/30ee49bbb56cd14094f9e136ac9e2dfbdd846a4c/0_100_3000_1800/master/3000.jpg?width=465&dpr=1&s=none', ""Just Stop Oil protesters glue their hands to the frame of John Constable's The Hay Wain at the National Gallery, London. ""], ['https://i.guim.co.uk/img/media/11bd7579ddaf20bb423af43c7ade8f53f6378ae6/69_252_2644_1587/master/2644.jpg?width=445&dpr=1&s=none', 'Just Stop Oil protesters cover John Constable’s The Hay Wain with their own picture.'], ['https://i.guim.co.uk/img/media/9d477a527225c6d1f505198e53a1c4245c32a0f2/73_243_2701_1621/master/2701.jpg?width=445&dpr=1&s=none', 'John Constable’s 1821 painting, The Hay Wain.']]",
https://www.theguardian.com/australia-news/2022/jul/28/from-civil-service-to-civil-disobedience-greg-hunts-former-adviser-joins-extinction-rebellion-protest,"['Gregory Andrews is one of several former public servants at rally outside Parliament House calling for end to fossil fuel expansion', 'In 2013, Gregory Andrews was an adviser to the then environment minister Greg Hunt, working in an office that scrapped the Tim Flannery-led Climate Commission and abolished a national carbon price scheme.', 'Late last year he was Australia’s high commissioner in western Africa, where his job focused on helping push oil and gas developments by Australian companies.', 'Shortly after dawn on Wednesday, he was part of an Extinction Rebellion protest outside Parliament House, calling for an immediate end to fossil fuel expansion.', '“Two years ago I would have thought [Extinction Rebellion protesters] were annoying and we should be trying to bring about change another way,” he said of his abrupt transformation from civil service to civil disobedience.', '“But I have had a growing awareness that this is a worsening climate emergency. The evidence is clear that the world’s already a dangerous place, and it’s on track to become unliveable for billions of people in my children’s lifetimes. That wasn’t the case when I was at university.”', 'Andrews said he had a wakeup call in Africa after being appointed high commissioner and ambassador to nine countries in 2020 and finding a central responsibility was representing the commercial interests of Australian businesses.', '“In that part of the world Australian interests are mining and resources,” he said. “A really important part of my job was promoting fossil fuel developments including the massive Sangomar oil and gas development in Senegal. I couldn’t have lived with myself if I’d stayed in Africa and kept promoting a massive fossil fuel project like that.”', 'Before his final overseas posting, Andrews’ career as a public servant included a stint as an international climate negotiator for the Rudd and Gillard government and being appointed the first national threatened species commissioner. He is also known for a controversial anonymous TV appearance in 2006 that was blamed for instigating the Howard government’s Northern Territory intervention.', 'Now a self-described “full-time Dad” and adjunct associate professor in ecology with the University of Canberra, he was one of several former civil servants to join the Extinction Rebellion crowd on Wednesday. It followed young climate protesters from the group the Tomorrow Movement holding a demonstration in the parliament house foyer on Tuesday that was broken up by police.', 'Andrews is not a spokesperson for Extinction Rebellion – which says the climate science indicates the world should be aiming to reach net zero emissions by 2025 – but said he was driven to join the frontline activists in part by concern over the rise of “incredibly draconian” anti-protest laws in New South Wales, Victoria and Tasmania.', 'Sign up to receive an email with the top stories from Guardian Australia every morning', 'He said he believed that, despite the Albanese government’s strong rhetoric on reducing emissions as the new parliament sat for the first time this week, the climate crisis continued to be treated as a fringe issue.', '“It is great to have a more progressive and kinder government, one that I think reflects the values of many Australians, but we need to do much more than they have promised,” Andrews said.', '“As the secretary general of the United Nations [António Guterres] has said, half of humanity is in the danger zone from climate change. The bushfires and floods we’re seeing now are just a taste test. We need to cease all new coal and gas projects straight away.”', '', 'Email:\xa0sign up for our\xa0daily morning and afternoon email newsletters', 'App:\xa0download our free app\xa0and never miss the biggest stories', 'Social:\xa0follow us on YouTube,\xa0TikTok,\xa0Instagram,\xa0Facebook\xa0or\xa0Twitter', 'Podcast:\xa0listen to our daily episodes on\xa0Apple Podcasts,\xa0Spotify\xa0or search ""Full Story"" in your favourite app', 'Asked how he reconciled his past roles with his newfound activism, Andrews said he was proud of his career but looking to the future, and Extinction Rebellion had made clear it “wants defectors”.', '“I’m not interested in blame, I’m interested in climate action, and having a safe climate for humans and our extraordinary wildlife and biodiversity,” he said. “That’s what matters now.”']",['Adam Morton'],,"[['https://i.guim.co.uk/img/media/4b00d2b7b3a74412349e657fea4c72fd9f7c2b6e/0_0_8192_5464/master/8192.jpg?width=465&dpr=1&s=none', 'Gregory Andrews at an Extinction Rebellion protest in Canberra']]",
https://www.theguardian.com/environment/2022/jul/22/climate-activists-in-italy-glue-themselves-to-botticelli-painting,"['Members of Ultima Generazione (Last Generation) attach themselves to frame’s glass to protest without damaging artwork', 'Environmental protesters have glued themselves to the glass protecting Sandro Botticelli’s Primavera which is on display at an art gallery in Florence.', 'The activists, from the climate activist group Ultima Generazione (Last Generation), said the protest was the first in “a new season of actions” targeting museums. It appeared inspired by Just Stop Oil activists in the UK who recently conducted a similar campaign of protests in art galleries.', 'Two protesters stuck their palms to the exhibit at the Uffizi gallery beforehand, with the help of a third, unfurling a banner reading “Ultima Generazione No Gas No Carbone (Last Generation, No Gas, No Coal).”', 'A man and two women, who had paid for tickets to get into the gallery, were taken away by police, according to the Italian news agency Ansa.', 'No damage was caused to the painting, Ansa cited the museum as saying. Botticelli’s 540-year-old Primavera (meaning Spring) is one of the world’s most famous paintings. The Uffizi gallery’s website describes the painting as “a celebration of love, peace, and prosperity”.', '“Is it possible to see a spring as beautiful as this today?” Ultima Generazione said in a statement.', '“Fires, food crises and drought make it increasingly difficult. We decided to use art to sound an alarm call: we are heading towards social and eco-climate collapse”.', 'The group said they had consulted with art restoration experts to find a way to glue themselves to the painting without damaging it. “In the same way that we defend our artistic heritage, we should be dedicated to the care and protection of the planet that we share with the rest of the world,” a statement on the group’s website said.', 'Ultima Generazione has been taking action in Italy since December, with an initial set of actions blocking roads around Rome, Italy’s capital.', 'It is one of a number of activist groups that have sprung up around Europe and in Canada and Australia inspired by the tactics of Insulate Britain, whose roadblock protests around London and south-east England caused massive disruption and spurred a national conversation about climate change and home insulation.', 'Like Insulate Britain and Just Stop Oil, Ultima Generazione has received funding from the US-based Climate Emergency Fund, a philanthropic fund set up to channel money to direct action groups.', 'This article was amended on 25 July 2022. Botticelli’s Primavera is believed to have been painted in about 1480, which would make it approximately 540 years old, not 650 years as an earlier version said.']",['Damien Gayle'],,"[['https://i.guim.co.uk/img/media/988579b1ff931638ba4dd8ab1aa0bf51e3dad852/0_110_3617_2170/master/3617.jpg?width=465&dpr=1&s=none', ""Protestors from the action group Ultima Generazione (Last Generation) with their hands glued to the glass covering Botticelli's Primavera at Galleria Degli Uffizi.""]]",
https://www.theguardian.com/environment/2022/jul/26/there-is-an-alternative-to-disruptive-climate-protest,"['Prof Rupert Read believes a moderate flank of activists who can bring people together is the way forward, while Cllr John Dearing urges people to get elected to local councils to make a difference. Plus a letter from Maggie LeMare', 'Re John Harris’s article (Berating climate sceptics isn’t enough – disruptive protest now seems the only way forward, 24 July), it’s true that disruptive protest has been invaluable in breaking out of the crushing dead end that mainstream environmental activism had got stuck in. I’m proud to have helped launch Extinction Rebellion (XR), which, along with Greta Thunberg, most facilitated that breakout. But does disruptive protest remain the only way forward?', 'Harris appears to suppose that the only alternatives are either to back the radical flank or to be, at best, timid incrementalists. But the emerging moderate-flank strategy supposes something different: that the most effective thing to do now – while not shying away from how grim things are – is to meet people where they are and bring the majority with us. The radical flank is not capable of doing this. It (we) briefly did in April-May 2019, but such wonderful moments are rare. There’s been such pushback against the radical flank that it’s not now credible to suppose that it can actually win.', 'If all eggs are put in the radical flank’s basket, with virtual certainty we will lose. If, however, we take advantage of the radical flank’s achievements and facilitate a much larger cohort to march through the window we opened, then even now, we might win. “Winning” will not be a smooth transition; it’s way too late for that. Winning now will be avoiding an uncontrolled civilisational collapse.', 'What is such a moderate flank looking like? It’s to be found in diverse post-XR places such as Wild Card (campaigning to rewild the UK), Purpose Disruptors (advertisers turning their “dark” arts to the purpose of good), Lawyers For Net Zero, and the emerging network of Climate Emergency Centres. This seems to be our best way forward.Prof Rupert ReadRockland St Mary, Norfolk', 'John Harris is right to support direct climate action, but there is a further option: to get elected as a local councillor and make climate-friendly policies. Central government has responsibility for national climate policies, but there is scope for local councils to take more progressive action.', 'Despite financial constraints, local authorities have the ability to raise energy standards of new council-owned buildings, provide safe cycling and walking, ensure effective waste recycling, increase numbers of electric vehicle charging points, manage open spaces for biodiversity and carbon sequestration, lead the way in natural flood management, and more. They can bid for government funds for retrofitting homes and decarbonising public buildings, promote local investment in renewable energy and, crucially, engage with the public and businesses about what the climate crisis demands.', 'The public is far more supportive of local climate actions than the media gives it credit for. Many will vote for candidates who present reasoned and sensible arguments for progressive policies, even if they vote for a different party at general elections. Disrupt if it suits you – but don’t dismiss getting elected.Cllr John DearingGreen party, Warwick district council', 'Keir Starmer promises “Growth, growth and growth” (Keir Starmer: Labour will fight next election on economic growth, 24 July). Shouldn’t he be focusing on climate crisis, climate crisis, climate crisis? The Tories aren’t interested in the climate crisis, but Labour should be. Maggie LeMareBirmingham', 'Have an opinion on anything you’ve read in the Guardian today? Please email us your letter and it will be considered for publication.']",[],,"[['https://i.guim.co.uk/img/media/75505892df58e0dabb15f89b7568a4f9f4e9243e/0_300_3500_2100/master/3500.jpg?width=465&dpr=1&s=none', '‘The most effective thing to do now … is to meet people where they are, and bring the majority with us.’ Extinction Rebellion of climate activists staging a “die-in” protest in Glasgow’s city centre']]",
https://www.theguardian.com/film/2022/jul/20/conscientious-protectors-a-story-of-rebellion-against-extinction-review-xr-and-the-art-of-protest,"['Leigh Bloomfield’s doc on Extinction Rebellion’s 2019 blockade of central London is full of useful details about effective activism', 'No Tory would admit it, but in terms of projecting Britain on to the global stage Extinction Rebellion, or XR, has been one of the country’s most successful exports during the Brexit years. It was founded by organic farmer Roger Hallam, environmental campaigner Gail Bradbrook and a core of others in 2018, and among their first major actions was the blockading of four central London sites in April 2019 – a 10-day coup engrossingly chronicled in this documentary by Leigh Bloomfield, which should rightfully double up as a canny handbook on how to conduct civil disobedience.', 'At one point, a police officer impressively misses the point and reads out an inventory of the economic cost of the Waterloo bridge blockade to an indifferent-looking XR activist. The organisation was founded on the recognition that this level of disruption is needed to make governments act on climate change, and Bloomfield minutely documents the difficulties of sustaining such obstructionism in the field. As one campaigner recognises, it often boils down to “confidence”. In the moment, a ratcheting-up of police presence and a dip in morale can prove a tipping point, as we see when some stressed bridge protesters start retreating to the main Marble Arch site. There’s a lot for activists to learn in the strategic feints and readjustments on show here.', 'That XR managed to hold out in their London occupations for as long as they did is testimony to the sturdy logistics and strategy marshalled by Hallam, who has the soft-spoken, bureaucratic airs of a Morrison’s branch manager. But in the case of the dissipation of the final Marble Arch encampment, Bloomfield’s film doesn’t fully clarify if XR voluntarily jumped or were shoved by increasing pressure from the police. Amid the mounting fatigue, chaos and debates, another co-founder Stuart Basden hints at the perennial bugbear of protest movements the longer they persist: “We need some clarity about why we’re still here.”', 'Behind that is the broader question of how XR move forward and win converts beyond hardcore activists. Bloomfield’s brisk, upbeat sweep means the film doesn’t offer more than brief glances at the opportunities and hurdles on that front. Hopeful interactions with commuters are balanced by a concerned parent telling the organisers they need to be more transparent with their younger activists about legal risks. XR’s broader momentum levels are still the salient issue – especially after the enforced hiatus of the pandemic. But this film shows why they are still the environmental movement’s clarion voice.', 'Conscientious Protectors: A Story of Rebellion Against Extinction is released in UK cinemas on 25 July, and screens at select cinemas in Australia on 29 August.']",['Phil Hoad'],,"[['https://i.guim.co.uk/img/media/ea2d9eb15a947e37df84482dbfa0aad5737985e0/120_0_1800_1080/master/1800.jpg?width=465&dpr=1&s=none', 'Marching to climate change awareness … Conscientious Protectors: A Story of Rebellion Against Extinction.']]",
https://www.theguardian.com/commentisfree/2022/jul/24/climate-sceptics-protest-emergency-activists,"['The time has come to choose: do you trust the people in suits downplaying this emergency, or the activists lying in roads in an attempt to ward off catastrophe?', 'For the past year or so, I have been repeatedly listening to a critically acclaimed album, Ignorance, released in 2021 by the Canadian band the Weather Station. Its music is graceful, poised and smooth, but it is also an almost conceptual set of songs about the urgency of the climate crisis and the disorientation of living in a culture that still refuses to acknowledge it. According to its chief creator, the singer-songwriter and former actor Tamara Lindeman, many of its songs evoke what happens when “this veneer of ‘everything will be OK’ disappears”. That moment of revelation is perfectly captured in one song I have played over and over again – which is simply called Loss, and finds Lindeman recalling a conversation: “What was it last night she said? At some point you’d have to live as if the truth was true.”', 'Amid unprecedented temperatures, fires and the grim pantomime that will eventually end with the selection of our next prime minister, I suspect more people than ever would now understand those words as a matter of direct emotional experience. For millions of us, this summer’s heat is synonymous with an anxiety that is now impossible to shake off, and a renewed awareness of the small transgressions and outright hypocrisies that are required to get through each day. We perform them because of something that Lindeman’s lyrics consummately describe: that very human talent for just about averting our eyes from what is directly in front of us, so as to live a quiet life; and a political culture that just about keeps the “everything will be OK” veneer in place.', 'These are things evident across the planet, and the UK has its own grim versions of them. One of the two remaining Tory leadership candidates has pledged to retain the current de facto ban on onshore windfarms; the other wants to reconsider some of the key policies built into the government’s milquetoast 2050 net zero target (the positions of Rishi Sunak and Liz Truss, respectively). The Labour party has one big climate policy – its £28bn-a-year climate investment pledge – but is still not putting global heating anywhere near the centre of its basic message, and is thereby failing to acquire much consent for action on it.', 'Meanwhile, for a certain kind of media voice, the past week has been all about raging against climate sceptics and deniers and their influence on politics, as if pointing out that they are mendacious and dangerous is an act of bravery. The former BBC presenter Andrew Marr provided a good example in a monologue broadcast on his new show on LBC: “I for one have had enough of being told by pallid, shadowy, old businessmen and lazy ignorant hacks and sleazy lobbyists – who aren’t real scientists, any of them – that the science is wrong and that what is happening isn’t happening,” he said. “Enough!”', 'The key question of 2022 is not whether those people are wrong, both factually and morally: we know the answer to that. For the moment, I don’t think many people need to be thinking very much about particular parties or politicians. What we surely need to focus on is the deep attachment to fossil fuels still locked into our economy and political system, and how to help the movements that definitely want to end it: Extinction Rebellion (XR), Insulate Britain, Just Stop Oil and the other forces that clearly understand the unspeakable gravity of the moment. This comes down to a question that still does not intrude on politics nearly enough: as these groups take the most direct kind of action, do you support them? And if – or, rather, as – the climate emergency deepens and the awful gap between politics and the sheer scale of what we are faced with only widens, what will you think if their actions take new, ever-more disruptive forms?', 'To some extent, the way our media and politicians fend off the climate crisis accidentally confronts people with exactly those arguments. In one of our most regular national rituals, mainstream politics barely intrudes and instead, a protester fresh from some or other climate action is berated by Piers Morgan, Richard Madeley or one of the presenters from GB News or TalkRadio, and the only real options become clear: meaningful and radical action or nothing at all. An editorial last week in the Sun insisted that “we need a sober debate, free from the extremists’ juvenile panic, on how we inch towards Net Zero in decades to come”, which made panic look like much the more sensible option. In April, the Labour party demanded that the government take legal action to effectively ban climate protests that disrupt traffic and oil production. When he stood to be his party’s leader, Keir Starmer took donations from a former boss of the RAC and AA, and the latter company-cum-lobby group’s former chief financial officer. The people he apparently thinks should be locked up, by contrast, are motivated by a comparatively pure mission to confront the car industry and quickly finish the hydrocarbon era, and thereby avoid catastrophe. So who do you choose?', 'In some cases – Occupy is a good example here – sustained support for protesters and activists has bumped up against their lack of a coherent agenda. But the modern climate movement is not like that. The basic position shared by the central handful of groups is clear enough: net zero by a much earlier date than 2050. XR and the people backing the climate and ecology bill – including such politicians as the Greens’ Caroline Lucas and Labour’s Clive Lewis – envisage that change being driven by citizens’ assemblies, set up to decide how such an aim will be reached. In the context of Westminster politics, such ideas may seem so unlikely as to be barely worth considering. But remember: Brexit is a madcap, massively disruptive project that defies just about every element of political and economic sense, but was until recently the preserve of cranks and obsessives and only became a reality when David Cameron decided to bypass MPs and ask the rest of us to decide. Less than a decade after it decisively burst into the political foreground, moreover, we are locked into it for keeps, with the support of both main parties. By comparison, is trying to set an example to other countries by doing exactly what the climate demands really so fanciful?', 'Activism and protest often trigger a kneejerk suspicion that they will alienate people and kill whatever cause they advocate. But experience suggests the exact opposite: just as successive waves of social reformers, the suffragettes and the anti-apartheid movement were stubborn, daring and creative enough to make their demands irresistible, so the people now lying in roads and charging into airports and refineries have conveyed the urgency of climate breakdown more successfully than anyone in a suit. There is a very good reason for that: it is only well outside centres of power that you can find the answer to a question that power and politics are dodging more than ever – how to live as if the truth is actually true.', 'John Harris is a Guardian columnist', 'Do you have an opinion on the issues raised in this article? If you would like to submit a letter of up to 300 words to be considered for publication, email it to us at guardian.letters@theguardian.com', '']",['John Harris'],,"[['https://i.guim.co.uk/img/media/7da826c77efaa054d44ffc3360f3bbe86209b89c/0_0_2560_1536/master/2560.jpg?width=465&dpr=1&s=none', 'Illustration by Matt Kenyon']]",
https://www.theguardian.com/sport/2022/jul/01/lives-at-risk-at-british-grand-prix-say-police-after-intelligence-about-protests,"['The British Grand Prix is under threat of a potential track invasion by environmental protesters, according to Northamptonshire police. Police have warned of credible intelligence that a protest is being planned for Sunday’s race at Silverstone that they warn may put lives at risk.', 'Which environmental activists are responsible for planning the intervention has not been made public but Tom Thompson, chief inspector of Northamptonshire police, has urged the group to call off their plans and have offered to facilitate a space for a peaceful protest away from the circuit.', '“First of all, I want to appeal directly to this group of people and strongly urge you to not put yourselves, the drivers, as well as the many marshals, volunteers and members of the public, at risk,” he said. “Going onto a live racetrack is extremely dangerous, if you go ahead with this reckless plan you are jeopardising lives. Protesting is of course everyone’s human right in this country and we are more than happy to speak with you to help you facilitate a peaceful protest at the circuit.”', 'Race organisers are working with the police in order to try to avoid any disruption on a weekend over which 400,000 spectators are expected, with a record 142,000 anticipated on Sunday. “We work closely with Northamptonshire police and the emergency service agencies to put plans and procedures in place to ensure we are fully prepared to handle such situations,” said the Silverstone chief executive, Stuart Pringle.', '“I am confident, under the lead of the police, and with the pooled resources of our partners, that we can deliver a safe and secure event for the fans, which remains our overriding priority.”', 'In 2020 the Extinction Rebellion group entered the circuit during the weekend when the meeting was being held behind closed doors because of the pandemic and in 2003 the former priest Cornelius Horan broke onto the track and ran down the Hangar Straight during the race.']",['Giles Richards'],,"[['https://i.guim.co.uk/img/media/c2a0b842a792a8bc18cb0e181d36de93aae6d909/307_0_2939_1764/master/2939.jpg?width=465&dpr=1&s=none', ""Mercedes' Lewis Hamilton during practice at Silverstone""]]",
https://www.theguardian.com/australia-news/video/2022/jul/27/zombie-koala-greets-parliamentarians-in-canberra-video,"['A terrifying, howling puppet known as Blinky the zombie koala has greeted those arriving at Parliament House ahead of the first question time for the 47th parliament. The giant animatronic puppet is part of a climate crisis protest by Extinction Rebellion']",['Blake Sharp-Wiggins'],,[],
