URL,Text,Author,Date,Images_url,Subheaders
https://www.theguardian.com/environment/2020/sep/22/facebook-climate-change-environment-groups-suspended,NIXXX,,,,
https://www.theguardian.com/environment/2020/sep/14/eu-commission-accused-of-cheating-on-net-zero-emissions-accounting,NIXXX,,,,
https://www.theguardian.com/film/2020/sep/05/jane-fonda-if-greta-thunberg-can-do-it-so-can-i,NIXXX,,,,
https://www.theguardian.com/environment/2020/sep/25/young-people-resume-global-climate-strikes-calling-urgent-action-greta-thunberg,NIXXX,,,,
https://www.theguardian.com/world/2020/sep/01/kenya-plastic-oil-industry-lobbies-us,NIXXX,,,,
https://www.theguardian.com/environment/2020/sep/03/demand-whale-meat-norway-rising-conservationists-regulations-minke-welfare,NIXXX,,,,
https://www.theguardian.com/australia-news/2020/sep/29/queensland-government-approves-1bn-coking-coalmine-in-the-galilee-basin,"['Premier Annastacia Palaszczuk says Pembroke Resources can now hire the 500 workers needed to build the Olive Downs mine', 'The Queensland government has given final approval to a $1bn coalmine in the state’s Galilee Basin.', 'Pembroke Resources has been granted mining leases for its 25,000-hectare Olive Downs coking coal project by the state government following federal environmental approval in May.', 'Olive Downs is expected to employ 1,000 people to mine coking coal used in steelmaking. It will include an open-cut metallurgical coalmine, coal handling and preparation plant and an 18km rail spur.', 'The mine is forecast to provide the state with $5.5bn in royalties and be in operation for 79 years.', 'The premier, Annastacia Palaszczuk, says Pembroke can now hire the 500 workers needed to build the project, which is 40km south-east of Moranbah.', '“My government is delivering our plan for Queensland’s economic recovery and the resources sector will continue to be an important part of that plan,” she said on Tuesday.', '“The resources industry has a long future in Queensland, whether it’s metallurgical coal from the Bowen Basin, bauxite from Weipa or rare earth minerals from the North West Minerals Province.”', 'The Pembroke chief executive, Barry Tudor, said the mining lease approvals come after extensive consultation with locals including the Barada Barna, who are the traditional owners of the land.', 'He said the power, water, rail and port have already been assembled, and finance and customers have been finalised.', '“Pembroke is committed to providing workers with an opportunity to live in towns near the mine including Moranbah and Dysart and is building sustainable futures for people in the communities in which Olive Downs operates,” Tudor said.', 'The company has agreed to contribute $100,000 annually to a regional environmental fund over the next 10 years, while protecting koala and sugar glider habitats as it builds the mine.', 'The Greenpeace Australia Pacific spokesperson, Martin Zavan, said the state government should be backing climate-smart projects that future-proof jobs without killing national icons such as the koala.', '“It is unacceptable that multinational mining corporations like Pembroke can simply pay a fee to raze thousands of hectares of land and kill vulnerable koalas and gliders,” he said.', '“In a rapidly decarbonising world, this short-sighted decision defies the best advice of scientists and economists.', '“It will not only put our climate, agricultural land and water at risk but will also exacerbate the climate crisis that is already devastating billions of iconic Australian animals.”', 'The Olive Downs project is in the state seat of Burdekin, which is held by the Liberal National Party MP and opposition mines spokesman Dale Last by a mere 0.8%.', 'Queenslanders go to the polls on 31 October.']",,[],,"[['https://i.guim.co.uk/img/media/5c389fec7fece91612efe465af0d4e702720374a/0_0_2500_1500/master/2500.jpg?width=465&dpr=1&s=none', 'File photo of the Galilee basin in central Queensland']]"
https://www.theguardian.com/world/2020/sep/29/amnesty-to-halt-work-in-india-due-to-government-witch-hunt,NIXXX,,,,
https://www.theguardian.com/environment/2020/sep/02/sewage-sludge-containing-human-waste-uk,"['Shipment from Amsterdam has been approved despite health concerns, FoI request reveals', 'Sewage sludge containing human waste from the Netherlands has been passed for import to the UK, to be used on farmland as fertiliser, despite concerns over the safety of its use.', 'Spreading the sludge on farmland is banned in the Netherlands, where incineration is preferred, but allowed in the UK. Dutch water authorities are eyeing the UK as a possible destination for their sewage, after problems at an Amsterdam incineration company left them lacking disposal options.', 'A permit for the shipment of 27,500 tonnes of municipal sewage sludge was issued in February by the UK’s Environment Agency, according to a document obtained under the Freedom of Information Act by Greenpeace’s Unearthed investigative unit and seen by the Guardian.', 'The sludge is listed as coming from the Amstel, Gooi and Vecht water board but the identity of the recipient in the UK has been redacted. The permit is valid until February.', 'It is legal in the UK to use sewage sludge on farmland but it must be first treated and then applied under strict regulations. However, the Environment Agency has raised concerns that the regulations are not always followed.', 'In November 2017, the Environment Agency had a report drawn up that listed potential problems for human health from using sewage on farmland, including the presence of pathogens such as E coli and salmonella, persistent organic pollutants, heavy metals and microplastics.', 'It also found the supply chain handling sewage from its origins to its destination on fields was “convoluted”, which raised the possibility of abuse of the regulations and contamination of farmland.', 'Alistair Boxall, a professor in environmental science at the University of York, said Dutch sewage was unlikely to be any worse than that from the UK, but the government was not doing enough to ensure that sewage spread on fields was safe.', '“The government is doing very little to understand what harm sludge could be doing to humans – they don’t have the data,” he said. “If we can ensure that you don’t have harmful contaminants, then [using sewage] is a good thing. But at the moment really we don’t know whether some of the things in there are safe or not.”', 'A further concern is that using sewage as fertiliser could foster the growth of superbugs, which are resistant to antibiotics.', 'Cóilín Nunan, a scientific adviser at the Alliance to Save Our Antibiotics, said: “Human sewage can be an environmental source of antibiotic-resistant bacteria and of antibiotic residues. Wastewater treatment plants can reduce but not eliminate all the antibiotics and resistant bacteria.', '“If human sewage is spread on land growing food for human consumption, the possibility of antibiotic resistance being spread to people is greater than if it is spread on land producing other types of crops.”', 'Dr David Spurgeon, an ecotoxicological researcher at the UK Centre for Ecology and Hydrology, said there were benefits to using sewage on farmland: “It is a way of returning nutrients to soil, which means we can reduce the use of mineral fertilisers, it helps build soil structure which helps avoid soil erosion, and it returns carbon to the soil which can help with meeting carbon reduction targets.”', 'Sewage treatment, though effective in removing many chemicals, was “not perfect, and there are some chemicals that can survive treatment” and other contaminants and pathogens that could get into the food chain, he added.', '“Sludge to land does need some management and that is why there is a code of practice to try to limit any issues,” Spurgeon said.', 'John Sauven, the executive director of Greenpeace UK, said the government’s oversight was not working, and pointed to cases in recent years where the rules had been violated, and concerns raised in the Environment Agency’s 2017 report over enforcement.', 'Sauven said: “The UK’s sewage sludge supply chains are already full of shady middlemen and waste brokers getting their hands dirty exploiting its opacity and the resulting regulatory failings. This is why the sludge that is spread on to our farms and fields has become such a toxic cocktail of plastics, chemicals and bacteria.', '“Add waste from the Netherlands into the mix and the risk of further contamination is only going to skyrocket. The Environment Agency really needs to get its own house in order before we allow the UK to become a dumping ground for other countries’ polluted sewage.”', 'A spokesperson for the Environment Agency said: “We take our responsibility to protect the environment very seriously and our new sludge strategy ensures farmers’ use of this fertiliser is based on the latest scientific data. While spreading waste can have beneficial impacts on the land when used as a substitute for manufactured fertilisers, we are clear this practice must not harm the environment.', '“We will not hesitate to take enforcement action against those who fail to manage any risks appropriately – including prosecution in the most severe cases.”']",,['Fiona Harvey'],,"[['https://i.guim.co.uk/img/media/1bd89f408f992024c240964878963191966f60ec/0_0_3696_2218/master/3696.jpg?width=465&dpr=1&s=none', 'It is legal to use treated sewage sludge on farmland in the UK.']]"
https://www.theguardian.com/environment/2020/sep/17/rivers-in-england-fail-pollution-tests-due-to-sewage-and-chemicals,NIXXX,,,,
